"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","0.0400","0.0028",,,"1442.1574","2206.7441","3.5200","2079818.0000"
"2","0.1200","0.0085",,,"1120.5914","735.5815","3.5200","1255725.0000"
"3","0.2000","0.0142",,,"755.3218","441.3490","3.5200","570511.0000"
"4","0.2800","0.0199",,,"492.9280","315.2495","3.5200","242978.0000"
"5","0.3600","0.0256",,,"383.0796","245.1942","3.5200","146750.0000"
"6","0.4400","0.0313",,,"344.0567","200.6136","3.5200","118375.0000"
"7","0.5200","0.0370",,,"304.7442","169.7501","3.5200","92869.0000"
"8","0.6000","0.0427",,,"268.0578","147.1169","3.5200","71855.0000"
"9","0.6800","0.0484",,,"247.7156","129.8092","3.5200","61363.0000"
"10","0.7600","0.0541",,,"240.9896","116.1453","3.5200","58076.0000"
"11","0.8400","0.0598",,,"237.6868","105.0840","3.5200","56495.0000"
"12","0.9200","0.0655",,,"235.0808","95.9464","3.5200","55263.0000"
"13","1.0000","0.0712",,,"234.9830","88.2709","3.5200","55217.0000"
"14","1.0800","0.0769",,,"235.3274","81.7325","3.5200","55379.0000"
"15","1.1600","0.0826",,,"235.0106","76.0959","3.5200","55230.0000"
"16","1.2400","0.0883",,,"235.4485","71.1867","3.5200","55436.0000"
"17","1.3200","0.0940",,,"239.7645","66.8725","3.5200","57487.0000"
"18","1.4000","0.0997",,,"243.3290","63.0514","3.5200","59209.0000"
"19","1.4800","0.1053",,,"244.5118","59.6434","3.5200","59786.0000"
"20","1.5600","0.1110",,,"242.4871","56.5849","3.5200","58800.0000"
"21","1.6400","0.1167",,,"242.0289","53.8249","3.5200","58578.0000"
"22","1.7200","0.1224",,,"243.3742","51.3216","3.5200","59231.0000"
"23","1.8000","0.1281",,,"242.2684","49.0408","3.5200","58694.0000"
"24","1.8800","0.1338",,,"237.2867","46.9541","3.5200","56305.0000"
"25","1.9600","0.1395",,,"237.7036","45.0378","3.5200","56503.0000"
"26","2.0400","0.1452",,,"236.5227","43.2718","3.5200","55943.0000"
"27","2.1200","0.1509",,,"227.7279","41.6391","3.5200","51860.0000"
"28","2.2000","0.1566",,,"200.1549","40.1251","3.5200","40062.0000"
"29","2.2800","0.1623",,,"169.1597","38.7174","3.5200","28615.0000"
